question,detail_id
สนามกีฬาโอลิมปิก มีอีกชื่อหนึ่งคือใคร,r393VE39vGst3Sn12UT4
สนามกีฬาโอลิมปิก ตั้งอยู่ในกรุงอะไร,r393VE39vGst3Sn12UT4
สนามกีฬาโอลิมปิก อยู่ประเทศอะไร,r393VE39vGst3Sn12UT4
สนามกีฬาโอลิมปิก เริ่มก่อสร้างในปีอะไร,r393VE39vGst3Sn12UT4
สนามกีฬาโอลิมปิก เป็นสนามกีฬาขนาดใหญ่อันดับที่เท่าไรของเติร์กเมนิสถาน,r393VE39vGst3Sn12UT4
ปลาไหลมอเรย์ลายเมฆ มีอีกชื่อหนึ่งว่าอะไร,r5z3gSWoQA8fPixUEBYd
ปลาไหลมอเรย์ลายเมฆ ปลาทะเลชนิดหนึ่ง ในวงศ์อะไร,r5z3gSWoQA8fPixUEBYd
ปลาไหลมอเรย์ลายเมฆ มีความยาวโดยเฉลี่ยเท่าไร,r5z3gSWoQA8fPixUEBYd
ปลาไหลมอเรย์ลายเมฆ พบยาวที่สุดได้ถึงเท่าไร,r5z3gSWoQA8fPixUEBYd
ปลาไหลมอเรย์ลายเมฆ อาศัยอยู่ที่ไหน,r5z3gSWoQA8fPixUEBYd
จิตตคหบดี เป็นใคร,r8EN2mAjLGWHQO1UCPxG
ถือกำเนิดที่ใด,r8EN2mAjLGWHQO1UCPxG
ชื่อเมื่อแรกเกิดมีชื่อว่าอะไร,r8EN2mAjLGWHQO1UCPxG
จิตตคหบดีได้บรรลุเป็นโสดาบัน พระมหานามะได้จาริกไปที่อื่นโดยมอบหมายให้ใครเป็นผู้ดูแลพระอารามแทน,r8EN2mAjLGWHQO1UCPxG
จิตตคหบดีได้ฟังพระธรรมเทศนาจากใครจนสำเร็จเป็นอนาคามีบุคคล,r8EN2mAjLGWHQO1UCPxG
การบุกครองหมู่เกาะคูริล หรือเรียกว่าอะไร ?,r8IVbxAWq8OZOfcn79tB
ปฏิบัติการทางทหารของโซเวียต มีจุดมุ่งหมายเพื่ออะไร ?,r8IVbxAWq8OZOfcn79tB
ปฏิบัติการดังกล่าวมีขึ้นระหว่างวันที่เท่าใด ?,r8IVbxAWq8OZOfcn79tB
เมื่อวันที่ 23 สิงหาคม กองทหารรักษาการณ์ของญี่ปุ่นซึ่งมีกำลังพลกี่นาย ?,r8IVbxAWq8OZOfcn79tB
การที่ประเทศญี่ปุ่นยอมจำนน ระหว่างวันที่เท่าใด ?,r8IVbxAWq8OZOfcn79tB
ออสเตรเลียเน็กซ์ท็อปโมเดล ฤดูกาลที่ 9 เป็นรายการแบบไหน,r8zOLYHkUmmlRbRiPuHC
ออสเตรเลียเน็กซ์ท็อปโมเดล จัดขึ้นที่ประเทศอะไร,r8zOLYHkUmmlRbRiPuHC
ออสเตรเลียเน็กซ์ท็อปโมเดล ตอนแรกฤดูกาล ออกขึ้นปีอะไร,r8zOLYHkUmmlRbRiPuHC
ออสเตรเลียเน็กซ์ท็อปโมเดล ตอนแรกฤดูกาล ออกทางช่องไหน,r8zOLYHkUmmlRbRiPuHC
ออสเตรเลียเน็กซ์ท็อปโมเดล ใครเป็นผู้ดำเนินรายการ,r8zOLYHkUmmlRbRiPuHC
ไลบรารี เจเนซิส คืออะไร,rAaNlHbx8Td9DeudtpiH
เว็ปไซต์ได้อัปโหลดข้อมูลจากเว็บใด,rAaNlHbx8Td9DeudtpiH
เว็ปไซต์ได้เกี่ยวพันทางคดีความกับใคร,rAaNlHbx8Td9DeudtpiH
ลิบเจนถูกรายงานว่าจดทะเบียนกับประเทศใด,rAaNlHbx8Td9DeudtpiH
ศาลใดสั่งปิดเว็ปไซต์ลิบเจนและระงับโดเมนชื่อ libgen.org เป็นการชั่วคราว,rAaNlHbx8Td9DeudtpiH
ปลากะพงข้างปานมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,rCqiF8MV2epo0KBRbl75
ปลากะพงข้างปานเป็นสายพันธุ์ที่สามารถปรับตัวให้เข้ากับสภาพน้ำที่เป็นอยู่ได้คือ,rCqiF8MV2epo0KBRbl75
ปลากะพงข้างปานถือว่าเป็นปลากระพงน้ำเค็มจัดอยู่ในวงศ์ใด,rCqiF8MV2epo0KBRbl75
อธิบายรูปร่างของปลากะพงข้างปานมาพอความเข้าใจ,rCqiF8MV2epo0KBRbl75
ปลากะพงข้างปานสามารถพบในประเทศไทยใกล้ชายฝั่งใด,rCqiF8MV2epo0KBRbl75
มนต์สยามเริ่มชกมวยไทยมาก่อนในแถบภาคอะไร,rFg0PdV8iqqy0WB3EtnG
มนต์สยามชกมวยสากลครั้งแรกเมื่อไร,rFg0PdV8iqqy0WB3EtnG
มนต์สยามชกมวยสากลครั้งแรกกับใคร,rFg0PdV8iqqy0WB3EtnG
มนต์สยาม ได้ชิงแชมป์ OPBF รุ่นไลท์ฟลายเวท กับใคร,rFg0PdV8iqqy0WB3EtnG
มนต์สยามขึ้นชิงแชมป์ประเทศไทยรุ่นฟลายเวทเมื่อไร,rFg0PdV8iqqy0WB3EtnG
อาร์ชี เมานต์แบ็ตเทน-วินด์เซอร์คือใคร,rG3tOUr4qBc8nbncRATp
อาร์ชี เมานต์แบ็ตเทน-วินด์เซอร์ประสูติเมื่อใด,rG3tOUr4qBc8nbncRATp
ชื่ออาร์ชี เมานต์แบ็ตเทน-วินด์เซอร์มาจากอะไร,rG3tOUr4qBc8nbncRATp
อาร์ชี เมานต์แบ็ตเทน-วินด์เซอร์ปรากฏตัวต่อสาธารณชนครั้งแรกตอนไหน,rG3tOUr4qBc8nbncRATp
0 คืออะไร,rGOuk07ziaaRNdhvcL2I
มีบทบาทเป็นอะไรในทางคณิตศาสตร์,rGOuk07ziaaRNdhvcL2I
ศูนย์ในฐานะเลขโดดใช้เป็นอะไร,rGOuk07ziaaRNdhvcL2I
โรนาลป์ใช้ภาษาอะไร,rLeQuZBkPd3sNszZDqC0
โรนาลป์ตั้งอยู่ที่ไหน,rLeQuZBkPd3sNszZDqC0
มงคลกิตติ์ สุขสินธารานนท์ มีชื่อเล่นว่าอะไร,rLhyQ8C7iCDokuDJ1idn
มงคลกิตติ์ สุขสินธารานนท์ เป็นคนจังหวัดอะไร,rLhyQ8C7iCDokuDJ1idn
วงศ์อ้นหรือเรียกอีกชื่อหนึ่งว่า,rQfxoJYkSGYypfyg7htx
วงศ์อ้นเป็นวงศ์ของสัตว์ชนิดใด,rQfxoJYkSGYypfyg7htx
สัตว์ฟันแทะขนาดกลางมีรูปร่างคล้ายกับอะไร,rQfxoJYkSGYypfyg7htx
สัตว์ฟันแทะมีการดำรงชีวิตเป็นแบบใด,rQfxoJYkSGYypfyg7htx
สัตว์ฟันแทะมีลักษณะโดยรวมเป็นแบบใด,rQfxoJYkSGYypfyg7htx
สัตว์ฟันแทะพบกระจายพันธุ์ในทวีปใด,rQfxoJYkSGYypfyg7htx
เคต วินสเล็ต เกิดวันที่เท่าไร,rRQmYVFcrEsBZAPyl4Iy
เคต วินสเล็ต มีอาชีพอะไร,rRQmYVFcrEsBZAPyl4Iy
เคต วินสเล็ต ได้รับรางวัลอะไร,rRQmYVFcrEsBZAPyl4Iy
เคต วินสเล็ต ได้รับการเข้าชิงรางวัลออสก้ากี่ครั้ง,rRQmYVFcrEsBZAPyl4Iy
เคต วินสเล็ต ได้รับการเข้าชิงรางวัลลูกโลกทองคำกี่ครั้ง,rRQmYVFcrEsBZAPyl4Iy
สมาคมชาวมาเลเซียแห่งซาราวัก ก่อตั้งเมื่อ พ.ศ.ใด,rSqEkHdnCJuU7lSJs59A
ผู้นำพรรคคือใคร,rSqEkHdnCJuU7lSJs59A
ในการเลือกตั้งระดับรัฐ พ.ศ. 2530 สมาคมชาวมาเลเซียแห่งซาราวักได้กี่ที่นั่ง,rSqEkHdnCJuU7lSJs59A
พรรคนี้ได้พ่ายแพ้ในการเลือกตั้งให้กับแนวร่วมแห่งชาติในปี พ.ศ.ใด,rSqEkHdnCJuU7lSJs59A
ไทยแลนด์ก็อตทาเลนต์ เป็นรายการประเภทอะไร,rTqrKepvZFkKLIb6iMZt
ไทยแลนด์ก็อตทาเลนต์ เป็นรายการเรียลลิตี้โชว์เกี่ยวกับอะไร,rTqrKepvZFkKLIb6iMZt
ไทยแลนด์ก็อตทาเลนต์ เป็นรายการเรียลลิตี้โชว์เกี่ยวกับ จำกัดอายุหรือไม่,rTqrKepvZFkKLIb6iMZt
ไทยแลนด์ก็อตทาเลนต์ บริษัทอะไรซื้อลิขสิทธิ์ในไทย,rTqrKepvZFkKLIb6iMZt
ไทยแลนด์ก็อตทาเลนต์ ซื้อลิขสิทธิ์จากประเทศอะไร,rTqrKepvZFkKLIb6iMZt
บลากอแอฟกรัต คืออะเไร,rXS6xlmtqOwLliL2tOTo
บลากอแอฟกรัต อยู่ประเทศอะไร,rXS6xlmtqOwLliL2tOTo
บลากอแอฟกรัต อยู่ทางทิศอะไรของประเทศ,rXS6xlmtqOwLliL2tOTo
บลากอแอฟกรัต  ตามการสำรวจสำมะโนประชากรของสำนักงานสถิติแห่งชาติวันที่อะไร,rXS6xlmtqOwLliL2tOTo
บลากอแอฟกรัต มีประชากรทั้งหมดเท่าไร,rXS6xlmtqOwLliL2tOTo
The First Albumคืออะไร ?,rZ1Z55fZAYDAK1ZCe0hy
เป็นสตูดิโออัลบั้มชุดแรกที่ออกกับค่ายใด ?,rZ1Z55fZAYDAK1ZCe0hy
ออกจำหน่ายในวันที่เท่าไหร่ ?,rZ1Z55fZAYDAK1ZCe0hy
การโปรโมตอัลบั้มนั้น ซึ่งในวันที่ 28 พฤษภาคม พ.ศ. 2559 ได้แถลงข่าวเปิดอัลบั้มในงานคอนเสิร์ตเปิดอัลบั้ม The First Album ของวงใด ?,rZ1Z55fZAYDAK1ZCe0hy
"ซิงเกิล ""คนไม่จำเป็น"" มีเนื้อหาเกี่ยวกับอะไร ?",rZ1Z55fZAYDAK1ZCe0hy
